"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-07","2020","02","07","","-1.0","","-13.7","","-7.4","","25.4","","0.0","","","","","","0.4","","5","","28","","36",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-08","2020","02","08","","-1.6","","-14.5","","-8.0","","26.0","","0.0","","","","","","0.0","","5","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-09","2020","02","09","","-2.6","","-12.5","","-7.6","","25.6","","0.0","","","","","","0.0","","5","","21","","52",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-10","2020","02","10","","-3.3","","-14.9","","-9.1","","27.1","","0.0","","","","","","0.4","","5","","34","","41",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-11","2020","02","11","","-0.2","","-12.9","","-6.5","","24.5","","0.0","","","","","","1.8","","5","","23","","50",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-12","2020","02","12","","-6.2","","-31.4","","-18.8","","36.8","","0.0","","","","","","0.4","","9","","35","","47",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-13","2020","02","13","","-11.1","","-33.1","","-22.1","","40.1","","0.0","","","","","","0.0","","8","","15","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-14","2020","02","14","","2.2","","-11.5","","-4.7","","22.7","","0.0","","","","","","1.0","","8","","30","","51",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-15","2020","02","15","","-6.7","","-12.2","","-9.5","","27.5","","0.0","","","","","","0.9","","8","","32","","31",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-16","2020","02","16","","-1.9","","-11.2","","-6.6","","24.6","","0.0","","","","","","0.0","","9","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-17","2020","02","17","","-5.3","","-18.5","","-11.9","","29.9","","0.0","","","","","","0.7","","9","","32","","55",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-18","2020","02","18","","-18.1","","-30.1","","-24.1","","42.1","","0.0","","","","","","0.2","","10","","33","","52",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-19","2020","02","19","","-12.9","","-32.4","","-22.6","","40.6","","0.0","","","","","","0.2","","10","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-20","2020","02","20","","-0.4","","-18.1","","-9.2","","27.2","","0.0","","","","","","0.0","","10","","25","","37",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-21","2020","02","21","","1.9","","-12.6","","-5.4","","23.4","","0.0","","","","","","0.0","","10","","27","","42",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-22","2020","02","22","","4.6","","-7.6","","-1.5","","19.5","","0.0","","","","","","0.0","","9","","31","","46",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-23","2020","02","23","","1.3","","-9.1","","-3.9","","21.9","","0.0","","","","","","0.0","","6","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-24","2020","02","24","","-2.1","","-7.2","","-4.6","","22.6","","0.0","","","","","","0.8","","5","","2","","46",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-25","2020","02","25","","-3.8","","-19.2","","-11.5","","29.5","","0.0","","","","","","0.2","","7","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-26","2020","02","26","","-0.1","","-17.3","","-8.7","","26.7","","0.0","","","","","","0.0","","7","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-27","2020","02","27","","3.7","","-6.3","","-1.3","","19.3","","0.0","","","","","","0.0","","6","","27","","35",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-28","2020","02","28","","6.1","","-8.6","","-1.3","","19.3","","0.0","","","","","","0.0","","3","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-02-29","2020","02","29","","8.2","","-2.1","","3.0","","15.0","","0.0","","","","","","0.0","","1","","27","","54",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-01","2020","03","01","","-0.3","","-9.4","","-4.8","","22.8","","0.0","","","","","","0.0","","2","","30","","83",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-02","2020","03","02","","3.7","","-8.9","","-2.6","","20.6","","0.0","","","","","","1.4","","1","","29","","69",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-03","2020","03","03","","5.0","","-4.9","","0.1","","17.9","","0.0","","","","","","0.0","","2","","30","","49",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-04","2020","03","04","","6.0","","-1.6","","2.2","","15.8","","0.0","","","","","","0.0","","2","","25","","75",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-05","2020","03","05","","4.3","","-3.6","","0.3","","17.7","","0.0","","","","","","0.0","","2","","31","","48",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-06","2020","03","06","","9.5","","-1.5","","4.0","","14.0","","0.0","","","","","","0.0","","2","","13","","31",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-07","2020","03","07","","8.4","","-2.1","","3.1","","14.9","","0.0","","","","","","0.0","","1","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-08","2020","03","08","","-0.1","","-13.0","","-6.6","","24.6","","0.0","","","","","","1.5","","2","","34","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-09","2020","03","09","","1.3","","-13.0","","-5.8","","23.8","","0.0","","","","","","0.0","","1","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-10","2020","03","10","","4.9","","-8.7","","-1.9","","19.9","","0.0","","","","","","0.0","","1","","25","","38",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-11","2020","03","11","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-12","2020","03","12","","0.4","","-6.9","","-3.3","","21.3","","0.0","","","","","","0.0","","1","","31","","59",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-13","2020","03","13","","-5.7","","-13.2","","-9.4","","27.4","","0.0","","","","","","0.0","","1","","6","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-14","2020","03","14","","-4.8","","-11.7","","-8.3","","26.3","","0.0","","","","","","3.0","","0","","10","","54",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-15","2020","03","15","","-4.1","","-8.8","","-6.5","","24.5","","0.0","","","","","","0.6","","5","","32","","34",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-16","2020","03","16","","-5.8","","-12.4","","-9.1","","27.1","","0.0","","","","","","0.2","","3","","24","","47",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-17","2020","03","17","","4.0","","-16.5","","-6.3","","24.3","","0.0","","","","","","0.0","","2","","35","","33",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-18","2020","03","18","","-3.8","","-11.4","","-7.6","","25.6","","0.0","","","","","","0.9","","0","","36","","38",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-19","2020","03","19","","-5.8","","-15.7","","-10.7","","28.7","","0.0","","","","","","0.6","","1","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-20","2020","03","20","","-2.3","","-19.5","","-10.9","","28.9","","0.0","","","","","","0.0","","1","","15","","43",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-21","2020","03","21","","2.9","","-13.3","","-5.2","","23.2","","0.0","","","","","","0.0","","2","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-22","2020","03","22","","4.6","","-8.9","","-2.1","","20.1","","0.0","","","","","","0.0","","2","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-23","2020","03","23","","12.6","","-5.3","","3.6","","14.4","","0.0","","","","","","0.0","","2","","21","","34",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-24","2020","03","24","","7.4","","-5.5","","1.0","","17.0","","0.0","","","","","","0.0","","","","28","","57",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-25","2020","03","25","","-1.3","","-7.4","","-4.4","","22.4","","0.0","","","","","","0.2","","1","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-26","2020","03","26","","6.1","","-7.0","","-0.4","","18.4","","0.0","","","","","","0.0","","0","","20","","44",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-27","2020","03","27","","10.6","","-5.3","","2.7","","15.3","","0.0","","","","","","0.0","","1","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-28","2020","03","28","","12.1","","-2.9","","4.6","","13.4","","0.0","","","","","","0.0","","2","","25","","40",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-29","2020","03","29","","15.8","","-5.5","","5.1","","12.9","","0.0","","","","","","0.0","","","","17","","36",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-30","2020","03","30","","16.2","","0.4","","8.3","","9.7","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-03-31","2020","03","31","","4.8","","-6.3","","-0.7","","18.7","","0.0","","","","","","0.0","","1","","30","","45",""
